coszen,rho,rds,dust,algae,BBA
0.4,500,200,20000000,100000,0.8022727789
0.4,500,200,20000000,1000000,0.8022727725
0.4,500,200,20000000,15000000,0.8022726723
0.4,500,200,20000000,20000000,0.8022726365
0.4,500,300,0,0,0.7838113847
0.4,500,300,0,10000,0.7838113847
0.4,500,300,0,50000,0.7838113846
0.4,500,300,0,100000,0.7838113845
0.4,500,300,0,1000000,0.7838113829
0.4,500,300,0,15000000,0.7838113587
0.4,500,300,0,20000000,0.78381135
0.4,500,300,10000,0,0.7838113847
0.4,500,300,10000,10000,0.7838113847
0.4,500,300,10000,50000,0.7838113846
0.4,500,300,10000,100000,0.7838113845
0.4,500,300,10000,1000000,0.7838113829
0.4,500,300,10000,15000000,0.7838113587
0.4,500,300,10000,20000000,0.78381135
0.4,500,300,50000,0,0.7838113847
0.4,500,300,50000,10000,0.7838113847
0.4,500,300,50000,50000,0.7838113846
0.4,500,300,50000,100000,0.7838113845
0.4,500,300,50000,1000000,0.7838113829
0.4,500,300,50000,15000000,0.7838113587
0.4,500,300,50000,20000000,0.78381135
0.4,500,300,100000,0,0.7838113847
0.4,500,300,100000,10000,0.7838113847
0.4,500,300,100000,50000,0.7838113846
0.4,500,300,100000,100000,0.7838113845
0.4,500,300,100000,1000000,0.7838113829
0.4,500,300,100000,15000000,0.7838113587
0.4,500,300,100000,20000000,0.78381135
0.4,500,300,1000000,0,0.7838113846
0.4,500,300,1000000,10000,0.7838113846
0.4,500,300,1000000,50000,0.7838113845
0.4,500,300,1000000,100000,0.7838113845
0.4,500,300,1000000,1000000,0.7838113829
0.4,500,300,1000000,15000000,0.7838113586
0.4,500,300,1000000,20000000,0.78381135
0.4,500,300,15000000,0,0.7838113839
0.4,500,300,15000000,10000,0.7838113839
0.4,500,300,15000000,50000,0.7838113839
0.4,500,300,15000000,100000,0.7838113838
0.4,500,300,15000000,1000000,0.7838113822
0.4,500,300,15000000,15000000,0.7838113579
0.4,500,300,15000000,20000000,0.7838113493
0.4,500,300,20000000,0,0.7838113837
0.4,500,300,20000000,10000,0.7838113837
0.4,500,300,20000000,50000,0.7838113836
0.4,500,300,20000000,100000,0.7838113835
0.4,500,300,20000000,1000000,0.783811382
0.4,500,300,20000000,15000000,0.7838113577
0.4,500,300,20000000,20000000,0.783811349
0.4,500,500,0,0,0.7046744201
0.4,500,500,0,10000,0.7011762321
0.4,500,500,0,50000,0.6880985043
0.4,500,500,0,100000,0.6734623783
0.4,500,500,0,1000000,0.53489387
0.4,500,500,0,15000000,0.3173860376
0.4,500,500,0,20000000,0.3053070593
0.4,500,500,10000,0,0.7044442877
0.4,500,500,10000,10000,0.7009491203
0.4,500,500,10000,50000,0.6878820675
0.4,500,500,10000,100000,0.6732568716
0.4,500,500,10000,1000000,0.5347624261
0.4,500,500,10000,15000000,0.3173230298
0.4,500,500,10000,20000000,0.3052461387
0.4,500,500,50000,0,0.7035256251
0.4,500,500,50000,10000,0.7000424933
0.4,500,500,50000,50000,0.6870179873
0.4,500,500,50000,100000,0.6724363691
0.4,500,500,50000,1000000,0.5342374856
0.4,500,500,50000,15000000,0.3170714223
0.4,500,500,50000,20000000,0.3050028699
0.4,500,500,100000,0,0.7023814777
0.4,500,500,100000,10000,0.6989132874
0.4,500,500,100000,50000,0.6859416216
0.4,500,500,100000,100000,0.671414157
0.4,500,500,100000,1000000,0.5335831826
0.4,500,500,100000,15000000,0.3167578636
0.4,500,500,100000,20000000,0.3046997111
0.4,500,500,1000000,0,0.6825473403
0.4,500,500,1000000,10000,0.6793298394
0.4,500,500,1000000,50000,0.6672483448
0.4,500,500,1000000,100000,0.6536387513
0.4,500,500,1000000,1000000,0.5221502834
0.4,500,500,1000000,15000000,0.3112885147
0.4,500,500,1000000,20000000,0.2994132225
0.4,500,500,15000000,0,0.4874717848
0.4,500,500,15000000,10000,0.4860666282
0.4,500,500,15000000,50000,0.4806383765
0.4,500,500,15000000,100000,0.4742499136
0.4,500,500,15000000,1000000,0.4014018079
0.4,500,500,15000000,15000000,0.2548032793
0.4,500,500,15000000,20000000,0.2450111357
0.4,500,500,20000000,0,0.4467505445
0.4,500,500,20000000,10000,0.4456158448
0.4,500,500,20000000,50000,0.4412144924
0.4,500,500,20000000,100000,0.4360000582
0.4,500,500,20000000,1000000,0.374533056
0.4,500,500,20000000,15000000,0.2426588509
0.4,500,500,20000000,20000000,0.2333756083
0.4,500,700,0,0,0.6676658249
0.4,500,700,0,10000,0.6641930886
0.4,500,700,0,50000,0.651143483
0.4,500,700,0,100000,0.6364479719
0.4,500,700,0,1000000,0.4977746657
0.4,500,700,0,15000000,0.2913881981
0.4,500,700,0,20000000,0.2807834247
0.4,500,700,10000,0,0.6674409619
0.4,500,700,10000,10000,0.6639709891
0.4,500,700,10000,50000,0.6509313429
0.4,500,700,10000,100000,0.6362463098
0.4,500,700,10000,1000000,0.4976471569
0.4,500,700,10000,15000000,0.291328784
0.4,500,700,10000,20000000,0.280725936
0.4,500,700,50000,0,0.6665432689
0.4,500,700,50000,10000,0.6630843142
0.4,500,700,50000,50000,0.650084383
0.4,500,700,50000,100000,0.6354411421
0.4,500,700,50000,1000000,0.4971379611
0.4,500,700,50000,15000000,0.2910915574
0.4,500,700,50000,20000000,0.280496401
0.4,500,700,100000,0,0.6654250947
0.4,500,700,100000,10000,0.6619798329
0.4,500,700,100000,50000,0.6490292709
0.4,500,700,100000,100000,0.6344380018
0.4,500,700,100000,1000000,0.4965033485
0.4,500,700,100000,15000000,0.2907959881
0.4,500,700,100000,20000000,0.2802104232
0.4,500,700,1000000,0,0.6460184051
0.4,500,700,1000000,10000,0.642805338
0.4,500,700,1000000,50000,0.6306940805
0.4,500,700,1000000,100000,0.6169898737
0.4,500,700,1000000,1000000,0.4854266178
0.4,500,700,1000000,15000000,0.2856525177
0.4,500,700,1000000,20000000,0.2752353211
0.4,500,700,15000000,0,0.4554620226
0.4,500,700,15000000,10000,0.4540502275
0.4,500,700,15000000,50000,0.4486025807
0.4,500,700,15000000,100000,0.4422049113
0.4,500,700,15000000,1000000,0.3704848083
0.4,500,700,15000000,15000000,0.2341160349
0.4,500,700,15000000,20000000,0.2255622757
0.4,500,700,20000000,0,0.4165155614
0.4,500,700,20000000,10000,0.4153836489
0.4,500,700,20000000,50000,0.4109984712
0.4,500,700,20000000,100000,0.4058145185
0.4,500,700,20000000,1000000,0.3456990399
0.4,500,700,20000000,15000000,0.2235653392
0.4,500,700,20000000,20000000,0.215445489
0.4,500,1000,0,0,0.6230715824
0.4,500,1000,0,10000,0.6196761867
0.4,500,1000,0,50000,0.6068929634
0.4,500,1000,0,100000,0.5924717622
0.4,500,1000,0,1000000,0.4577677495
0.4,500,1000,0,15000000,0.2646132235
0.4,500,1000,0,20000000,0.2553247909
0.4,500,1000,10000,0,0.6228575
0.4,500,1000,10000,10000,0.6194647157
0.4,500,1000,10000,50000,0.606690988
0.4,500,1000,10000,100000,0.5922798905
0.4,500,1000,10000,1000000,0.4576477056
0.4,500,1000,10000,15000000,0.2645593949
0.4,500,1000,10000,20000000,0.2552727914
0.4,500,1000,50000,0,0.6220028825
0.4,500,1000,50000,10000,0.6186205126
0.4,500,1000,50000,50000,0.6058846564
0.4,500,1000,50000,100000,0.5915138631
0.4,500,1000,50000,1000000,0.4571683875
0.4,500,1000,50000,15000000,0.2643445373
0.4,500,1000,50000,20000000,0.2550652389
0.4,500,1000,100000,0,0.6209384464
0.4,500,1000,100000,10000,0.6175690241
0.4,500,1000,100000,50000,0.6048802598
0.4,500,1000,100000,100000,0.5905595988
0.4,500,1000,100000,1000000,0.4565711605
0.4,500,1000,100000,15000000,0.2640769881
0.4,500,1000,100000,20000000,0.2548067953
0.4,500,1000,1000000,0,0.6024777761
0.4,500,1000,1000000,10000,0.5993287371
0.4,500,1000,1000000,50000,0.587443046
0.4,500,1000,1000000,100000,0.5739799441
0.4,500,1000,1000000,1000000,0.4461719587
0.4,500,1000,1000000,15000000,0.2594461252
0.4,500,1000,1000000,20000000,0.2503351271
0.4,500,1000,15000000,0,0.4225853139
0.4,500,1000,15000000,10000,0.4211998498
0.4,500,1000,15000000,50000,0.4158599788
0.4,500,1000,15000000,100000,0.4096020781
0.4,500,1000,15000000,1000000,0.3405043925
0.4,500,1000,15000000,15000000,0.214997851
0.4,500,1000,15000000,20000000,0.2075595723
0.4,500,1000,20000000,0,0.3864951417
0.4,500,1000,20000000,10000,0.3853900119
0.4,500,1000,20000000,50000,0.3811136475
0.4,500,1000,20000000,100000,0.3760688902
0.4,500,1000,20000000,1000000,0.3184113618
0.4,500,1000,20000000,15000000,0.2063982682
0.4,500,1000,20000000,20000000,0.1993205558
0.4,500,1500,0,0,0.5668679907
0.4,500,1500,0,10000,0.56365113
0.4,500,1500,0,50000,0.5515632515
0.4,500,1500,0,100000,0.5379771351
0.4,500,1500,0,1000000,0.4129613195
0.4,500,1500,0,15000000,0.2351978013
0.4,500,1500,0,20000000,0.2270865447
0.4,500,1500,10000,0,0.5666732895
0.4,500,1500,10000,10000,0.5634589111
0.4,500,1500,10000,50000,0.5513800058
0.4,500,1500,10000,100000,0.5378033199
0.4,500,1500,10000,1000000,0.4128515019
0.4,500,1500,10000,15000000,0.2351513797
0.4,500,1500,10000,20000000,0.2270420026
0.4,500,1500,50000,0,0.5658962096
0.4,500,1500,50000,10000,0.5626917282
0.4,500,1500,50000,50000,0.5506486039
0.4,500,1500,50000,100000,0.537109531
0.4,500,1500,50000,1000000,0.4124132019
0.4,500,1500,50000,15000000,0.2349662759
0.4,500,1500,50000,20000000,0.2268644019
0.4,500,1500,100000,0,0.5649287154
0.4,500,1500,100000,10000,0.5617365335
0.4,500,1500,100000,50000,0.5497378857
0.4,500,1500,100000,100000,0.536245586
0.4,500,1500,100000,1000000,0.4118674946
0.4,500,1500,100000,15000000,0.2347361939
0.4,500,1500,100000,20000000,0.2266436641
0.4,500,1500,1000000,0,0.5482039194
0.4,500,1500,1000000,10000,0.5452203282
0.4,500,1500,1000000,50000,0.5339777457
0.4,500,1500,1000000,100000,0.5212839259
0.4,500,1500,1000000,1000000,0.4024294137
0.4,500,1500,1000000,15000000,0.2308186389
0.4,500,1500,1000000,20000000,0.2228879995
0.4,500,1500,15000000,0,0.3869215686
0.4,500,1500,15000000,10000,0.3856023908
0.4,500,1500,15000000,50000,0.3805241779
0.4,500,1500,15000000,100000,0.3745856935
0.4,500,1500,15000000,1000000,0.3098499308
0.4,500,1500,15000000,15000000,0.1962442893
0.4,500,1500,15000000,20000000,0.1898481873
0.4,500,1500,20000000,0,0.3550244137
0.4,500,1500,20000000,10000,0.3539744842
0.4,500,1500,20000000,50000,0.3499164812
0.4,500,1500,20000000,100000,0.3451391013
0.4,500,1500,20000000,1000000,0.2912196402
0.4,500,1500,20000000,15000000,0.1900886105
0.4,500,1500,20000000,20000000,0.1839778437
0.4,600,200,0,0,0.8022727837
0.4,600,200,0,10000,0.8022727836
0.4,600,200,0,50000,0.8022727834
0.4,600,200,0,100000,0.802272783
0.4,600,200,0,1000000,0.8022727766
0.4,600,200,0,15000000,0.8022726763
0.4,600,200,0,20000000,0.8022726405
0.4,600,200,10000,0,0.8022727837
0.4,600,200,10000,10000,0.8022727836
0.4,600,200,10000,50000,0.8022727834
0.4,600,200,10000,100000,0.802272783
0.4,600,200,10000,1000000,0.8022727765
0.4,600,200,10000,15000000,0.8022726763
0.4,600,200,10000,20000000,0.8022726405
0.4,600,200,50000,0,0.8022727837
0.4,600,200,50000,10000,0.8022727836
0.4,600,200,50000,50000,0.8022727833
0.4,600,200,50000,100000,0.802272783
0.4,600,200,50000,1000000,0.8022727765
0.4,600,200,50000,15000000,0.8022726763
0.4,600,200,50000,20000000,0.8022726405
0.4,600,200,100000,0,0.8022727837
0.4,600,200,100000,10000,0.8022727836
0.4,600,200,100000,50000,0.8022727833
0.4,600,200,100000,100000,0.802272783
0.4,600,200,100000,1000000,0.8022727765
0.4,600,200,100000,15000000,0.8022726763
0.4,600,200,100000,20000000,0.8022726405
0.4,600,200,1000000,0,0.8022727835
0.4,600,200,1000000,10000,0.8022727834
0.4,600,200,1000000,50000,0.8022727832
0.4,600,200,1000000,100000,0.8022727828
0.4,600,200,1000000,1000000,0.8022727763
0.4,600,200,1000000,15000000,0.8022726761
0.4,600,200,1000000,20000000,0.8022726403
0.4,600,200,15000000,0,0.8022727807
0.4,600,200,15000000,10000,0.8022727806
0.4,600,200,15000000,50000,0.8022727803
0.4,600,200,15000000,100000,0.80227278
0.4,600,200,15000000,1000000,0.8022727735
0.4,600,200,15000000,15000000,0.8022726733
0.4,600,200,15000000,20000000,0.8022726375
0.4,600,200,20000000,0,0.8022727797
0.4,600,200,20000000,10000,0.8022727796
0.4,600,200,20000000,50000,0.8022727793
0.4,600,200,20000000,100000,0.8022727789
0.4,600,200,20000000,1000000,0.8022727725
0.4,600,200,20000000,15000000,0.8022726723
0.4,600,200,20000000,20000000,0.8022726365
0.4,600,300,0,0,0.7838113847
0.4,600,300,0,10000,0.7838113847
0.4,600,300,0,50000,0.7838113846
0.4,600,300,0,100000,0.7838113845
0.4,600,300,0,1000000,0.7838113829
0.4,600,300,0,15000000,0.7838113587
0.4,600,300,0,20000000,0.78381135
0.4,600,300,10000,0,0.7838113847
0.4,600,300,10000,10000,0.7838113847
0.4,600,300,10000,50000,0.7838113846
0.4,600,300,10000,100000,0.7838113845
0.4,600,300,10000,1000000,0.7838113829
0.4,600,300,10000,15000000,0.7838113587
0.4,600,300,10000,20000000,0.78381135
0.4,600,300,50000,0,0.7838113847
0.4,600,300,50000,10000,0.7838113847
0.4,600,300,50000,50000,0.7838113846
0.4,600,300,50000,100000,0.7838113845
0.4,600,300,50000,1000000,0.7838113829
0.4,600,300,50000,15000000,0.7838113587
0.4,600,300,50000,20000000,0.78381135
0.4,600,300,100000,0,0.7838113847
0.4,600,300,100000,10000,0.7838113847
0.4,600,300,100000,50000,0.7838113846
0.4,600,300,100000,100000,0.7838113845
0.4,600,300,100000,1000000,0.7838113829
0.4,600,300,100000,15000000,0.7838113587
0.4,600,300,100000,20000000,0.78381135
0.4,600,300,1000000,0,0.7838113846
0.4,600,300,1000000,10000,0.7838113846
0.4,600,300,1000000,50000,0.7838113845
0.4,600,300,1000000,100000,0.7838113845
0.4,600,300,1000000,1000000,0.7838113829
0.4,600,300,1000000,15000000,0.7838113586
0.4,600,300,1000000,20000000,0.78381135
0.4,600,300,15000000,0,0.7838113839
0.4,600,300,15000000,10000,0.7838113839
0.4,600,300,15000000,50000,0.7838113839
0.4,600,300,15000000,100000,0.7838113838
0.4,600,300,15000000,1000000,0.7838113822
0.4,600,300,15000000,15000000,0.7838113579
0.4,600,300,15000000,20000000,0.7838113493
0.4,600,300,20000000,0,0.7838113837
0.4,600,300,20000000,10000,0.7838113837
0.4,600,300,20000000,50000,0.7838113836
0.4,600,300,20000000,100000,0.7838113835
0.4,600,300,20000000,1000000,0.783811382
0.4,600,300,20000000,15000000,0.7838113577
0.4,600,300,20000000,20000000,0.783811349
0.4,600,500,0,0,0.7148031261
0.4,600,500,0,10000,0.7106206025
0.4,600,500,0,50000,0.6952523915
0.4,600,500,0,100000,0.678455873
0.4,600,500,0,1000000,0.5296859646
0.4,600,500,0,15000000,0.315734221
0.4,600,500,0,20000000,0.3045653886
0.4,600,500,10000,0,0.7145298713
0.4,600,500,10000,10000,0.7103519526
0.4,600,500,10000,50000,0.6949993806
0.4,600,500,10000,100000,0.6782180234
0.4,600,500,10000,1000000,0.5295398051
0.4,600,500,10000,15000000,0.3156628307
0.4,600,500,10000,20000000,0.3044960348
0.4,600,500,50000,0,0.7134396203
0.4,600,500,50000,10000,0.7092800261
0.4,600,500,50000,50000,0.6939897133
0.4,600,500,50000,100000,0.6772687491
0.4,600,500,50000,1000000,0.5289562504
0.4,600,500,50000,15000000,0.3153778301
0.4,600,500,50000,20000000,0.3042191672
0.4,600,500,100000,0,0.7120829972
0.4,600,500,100000,10000,0.7079460967
0.4,600,500,100000,50000,0.6927329462
0.4,600,500,100000,100000,0.6760869106
0.4,600,500,100000,1000000,0.5282292341
0.4,600,500,100000,15000000,0.3150228355
0.4,600,500,100000,20000000,0.30387431
0.4,600,500,1000000,0,0.6887738727
0.4,600,500,1000000,10000,0.685008947
0.4,600,500,1000000,50000,0.671069832
0.4,600,500,1000000,100000,0.6556738553
0.4,600,500,1000000,1000000,0.5155864276
0.4,600,500,1000000,15000000,0.3088621112
0.4,600,500,1000000,20000000,0.297890794
0.4,600,500,15000000,0,0.4749871582
0.4,600,500,15000000,10000,0.4735231627
0.4,600,500,15000000,50000,0.4678835649
0.4,600,500,15000000,100000,0.4612778234
0.4,600,500,15000000,1000000,0.3881482424
0.4,600,500,15000000,15000000,0.2483189883
0.4,600,500,15000000,20000000,0.2392611635
0.4,600,500,20000000,0,0.4331213475
0.4,600,500,20000000,10000,0.4319593601
0.4,600,500,20000000,50000,0.4274624283
0.4,600,500,20000000,100000,0.4221556138
0.4,600,500,20000000,1000000,0.3612181627
0.4,600,500,20000000,15000000,0.2360273743
0.4,600,500,20000000,20000000,0.2274133901
0.4,600,700,0,0,0.6805103101
0.4,600,700,0,10000,0.6763338229
0.4,600,700,0,50000,0.6608639921
0.4,600,700,0,100000,0.6438032204
0.4,600,700,0,1000000,0.4933186824
0.4,600,700,0,15000000,0.290333087
0.4,600,700,0,20000000,0.2806847256
0.4,600,700,10000,0,0.6802408351
0.4,600,700,10000,10000,0.6760684794
0.4,600,700,10000,50000,0.6606130993
0.4,600,700,10000,100000,0.6435668922
0.4,600,700,10000,1000000,0.4931753889
0.4,600,700,10000,15000000,0.2902648957
0.4,600,700,10000,20000000,0.2806183578
0.4,600,700,50000,0,0.6791654951
0.4,600,700,50000,10000,0.675009596
0.4,600,700,50000,50000,0.6596117918
0.4,600,700,50000,100000,0.642623636
0.4,600,700,50000,1000000,0.4926033083
0.4,600,700,50000,15000000,0.2899926964
0.4,600,700,50000,20000000,0.28035344
0.4,600,700,100000,0,0.6778270508
0.4,600,700,100000,10000,0.6736915681
0.4,600,700,100000,50000,0.6583652266
0.4,600,700,100000,100000,0.6414491721
0.4,600,700,100000,1000000,0.4918906578
0.4,600,700,100000,15000000,0.2896537154
0.4,600,700,100000,20000000,0.2800235338
0.4,600,700,1000000,0,0.6547723256
0.4,600,700,1000000,10000,0.650977183
0.4,600,700,1000000,50000,0.6368475104
0.4,600,700,1000000,100000,0.6211469185
0.4,600,700,1000000,1000000,0.4795115134
0.4,600,700,1000000,15000000,0.2837835905
0.4,600,700,1000000,20000000,0.2743117623
0.4,600,700,15000000,0,0.443547886
0.4,600,700,15000000,10000,0.4420674698
0.4,600,700,15000000,50000,0.4363731524
0.4,600,700,15000000,100000,0.4297212979
0.4,600,700,15000000,1000000,0.3575404081
0.4,600,700,15000000,15000000,0.2280565823
0.4,600,700,15000000,20000000,0.2202326651
0.4,600,700,20000000,0,0.4034277169
0.4,600,700,20000000,10000,0.4022641553
0.4,600,700,20000000,50000,0.3977677108
0.4,600,700,20000000,100000,0.392475124
0.4,600,700,20000000,1000000,0.3328257463
0.4,600,700,20000000,15000000,0.2174170416
0.4,600,700,20000000,20000000,0.209951677
0.4,600,1000,0,0,0.6387929594
0.4,600,1000,0,10000,0.6346739963
0.4,600,1000,0,50000,0.6193523461
0.4,600,1000,0,100000,0.6023802519
0.4,600,1000,0,1000000,0.4541459318
0.4,600,1000,0,15000000,0.2641929557
0.4,600,1000,0,20000000,0.2559123318
0.4,600,1000,10000,0,0.6385330784
0.4,600,1000,10000,10000,0.634417952
0.4,600,1000,10000,50000,0.619109958
0.4,600,1000,10000,100000,0.6021519433
0.4,600,1000,10000,1000000,0.4540096166
0.4,600,1000,10000,15000000,0.2641303829
0.4,600,1000,10000,20000000,0.2558514186
0.4,600,1000,50000,0,0.6374960039
0.4,600,1000,50000,10000,0.6333961678
0.4,600,1000,50000,50000,0.6181426068
0.4,600,1000,50000,100000,0.6012407269
0.4,600,1000,50000,1000000,0.4534654665
0.4,600,1000,50000,15000000,0.2638806786
0.4,600,1000,50000,20000000,0.2556083404
0.4,600,1000,100000,0,0.6362051447
0.4,600,1000,100000,10000,0.6321242958
0.4,600,1000,100000,50000,0.6169383479
0.4,600,1000,100000,100000,0.6001062267
0.4,600,1000,100000,1000000,0.4527877676
0.4,600,1000,100000,15000000,0.2635698628
0.4,600,1000,100000,20000000,0.2553057788
0.4,600,1000,1000000,0,0.6139641307
0.4,600,1000,1000000,10000,0.6102026455
0.4,600,1000,1000000,50000,0.5961573163
0.4,600,1000,1000000,100000,0.5805074255
0.4,600,1000,1000000,1000000,0.4410429016
0.4,600,1000,1000000,15000000,0.2582130611
0.4,600,1000,1000000,20000000,0.2500923846
0.4,600,1000,15000000,0,0.4117571321
0.4,600,1000,15000000,10000,0.41029176
0.4,600,1000,15000000,50000,0.4046637013
0.4,600,1000,15000000,100000,0.3981067774
0.4,600,1000,15000000,1000000,0.328252947
0.4,600,1000,15000000,15000000,0.2096256787
0.4,600,1000,15000000,20000000,0.2029061749
0.4,600,1000,20000000,0,0.3744296528
0.4,600,1000,20000000,10000,0.3732871114
0.4,600,1000,20000000,50000,0.3688782397
0.4,600,1000,20000000,100000,0.3637017884
0.4,600,1000,20000000,1000000,0.3063526498
0.4,600,1000,20000000,15000000,0.2009881131
0.4,600,1000,20000000,20000000,0.1945428491
0.4,600,1500,0,0,0.585269153
0.4,600,1500,0,10000,0.5813069625
0.4,600,1500,0,50000,0.5665702336
0.4,600,1500,0,100000,0.550271029
0.4,600,1500,0,1000000,0.4100723432
0.4,600,1500,0,15000000,0.2353905752
0.4,600,1500,0,20000000,0.2283316857
0.4,600,1500,10000,0,0.5850284045
0.4,600,1500,10000,10000,0.5810698632
0.4,600,1500,10000,50000,0.5663461504
0.4,600,1500,10000,100000,0.5500603574
0.4,600,1500,10000,1000000,0.4099472944
0.4,600,1500,10000,15000000,0.235336537
0.4,600,1500,10000,20000000,0.2282792685
0.4,600,1500,50000,0,0.5840678369
0.4,600,1500,50000,10000,0.5801238384
0.4,600,1500,50000,50000,0.5654520053
0.4,600,1500,50000,100000,0.5492196818
0.4,600,1500,50000,1000000,0.409448295
0.4,600,1500,50000,15000000,0.235121066
0.4,600,1500,50000,20000000,0.2280702654
0.4,600,1500,100000,0,0.5828725529
0.4,600,1500,100000,10000,0.5789466123
